filepath,emotion
data/raw/ravdess/Actor_24/ravdess_03-01-04-02-01-01-24.wav,sad
data/raw/ravdess/Actor_24/ravdess_03-01-04-02-01-02-24.wav,sad
data/raw/ravdess/Actor_24/ravdess_03-01-04-02-02-01-24.wav,sad
data/raw/ravdess/Actor_24/ravdess_03-01-04-02-02-02-24.wav,sad
data/raw/ravdess/Actor_24/ravdess_03-01-05-01-01-01-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-01-01-02-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-01-02-01-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-01-02-02-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-02-01-01-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-02-01-02-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-02-02-01-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-05-02-02-02-24.wav,angry
data/raw/ravdess/Actor_24/ravdess_03-01-06-01-01-01-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-01-01-02-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-01-02-01-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-01-02-02-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-02-01-01-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-02-01-02-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-02-02-01-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-06-02-02-02-24.wav,fearful
data/raw/ravdess/Actor_24/ravdess_03-01-07-01-01-01-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-01-01-02-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-01-02-01-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-01-02-02-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-02-01-01-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-02-01-02-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-02-02-01-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-07-02-02-02-24.wav,disgust
data/raw/ravdess/Actor_24/ravdess_03-01-08-01-01-01-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-01-01-02-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-01-02-01-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-01-02-02-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-02-01-01-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-02-01-02-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-02-02-01-24.wav,surprised
data/raw/ravdess/Actor_24/ravdess_03-01-08-02-02-02-24.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-01-01-01-01-01.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-01-01-01-02-01.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-01-01-02-01-01.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-01-01-02-02-01.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-01-01-01-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-01-01-02-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-01-02-01-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-01-02-02-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-02-01-01-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-02-01-02-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-02-02-01-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-02-02-02-02-01.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-01-01-01-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-01-01-02-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-01-02-01-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-01-02-02-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-02-01-01-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-02-01-02-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-02-02-01-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-03-02-02-02-01.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-01-01-01-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-01-01-02-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-01-02-01-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-01-02-02-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-02-01-01-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-02-01-02-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-02-02-01-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-04-02-02-02-01.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-01-01-01-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-01-01-02-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-01-02-01-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-01-02-02-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-02-01-01-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-02-01-02-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-02-02-01-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-05-02-02-02-01.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-01-01-01-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-01-01-02-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-01-02-01-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-01-02-02-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-02-01-01-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-02-01-02-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-02-02-01-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-06-02-02-02-01.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-01-01-01-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-01-01-02-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-01-02-01-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-01-02-02-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-02-01-01-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-02-01-02-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-02-02-01-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-07-02-02-02-01.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-01-01-01-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-01-01-02-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-01-02-01-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-01-02-02-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-02-01-01-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-02-01-02-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-02-02-01-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_01/ravdess_03-01-08-02-02-02-01.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-01-01-01-01-02.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-01-01-01-02-02.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-01-01-02-01-02.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-01-01-02-02-02.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-01-01-01-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-01-01-02-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-01-02-01-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-01-02-02-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-02-01-01-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-02-01-02-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-02-02-01-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-02-02-02-02-02.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-01-01-01-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-01-01-02-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-01-02-01-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-01-02-02-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-02-01-01-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-02-01-02-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-02-02-01-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-03-02-02-02-02.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-01-01-01-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-01-01-02-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-01-02-01-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-01-02-02-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-02-01-01-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-02-01-02-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-02-02-01-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-04-02-02-02-02.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-01-01-01-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-01-01-02-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-01-02-01-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-01-02-02-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-02-01-01-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-02-01-02-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-02-02-01-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-05-02-02-02-02.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-01-01-01-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-01-01-02-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-01-02-01-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-01-02-02-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-02-01-01-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-02-01-02-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-02-02-01-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-06-02-02-02-02.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-01-01-01-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-01-01-02-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-01-02-01-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-01-02-02-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-02-01-01-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-02-01-02-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-02-02-01-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-07-02-02-02-02.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-01-01-01-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-01-01-02-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-01-02-01-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-01-02-02-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-02-01-01-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-02-01-02-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-02-02-01-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_02/ravdess_03-01-08-02-02-02-02.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-01-01-01-01-03.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-01-01-01-02-03.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-01-01-02-01-03.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-01-01-02-02-03.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-01-01-01-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-01-01-02-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-01-02-01-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-01-02-02-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-02-01-01-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-02-01-02-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-02-02-01-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-02-02-02-02-03.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-01-01-01-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-01-01-02-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-01-02-01-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-01-02-02-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-02-01-01-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-02-01-02-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-02-02-01-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-03-02-02-02-03.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-01-01-01-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-01-01-02-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-01-02-01-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-01-02-02-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-02-01-01-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-02-01-02-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-02-02-01-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-04-02-02-02-03.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-01-01-01-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-01-01-02-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-01-02-01-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-01-02-02-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-02-01-01-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-02-01-02-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-02-02-01-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-05-02-02-02-03.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-01-01-01-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-01-01-02-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-01-02-01-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-01-02-02-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-02-01-01-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-02-01-02-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-02-02-01-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-06-02-02-02-03.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-01-01-01-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-01-01-02-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-01-02-01-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-01-02-02-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-02-01-01-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-02-01-02-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-02-02-01-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-07-02-02-02-03.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-01-01-01-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-01-01-02-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-01-02-01-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-01-02-02-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-02-01-01-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-02-01-02-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-02-02-01-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_03/ravdess_03-01-08-02-02-02-03.wav,surprised
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-01-01-01-01-04.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-01-01-01-02-04.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-01-01-02-01-04.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-01-01-02-02-04.wav,neutral
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-01-01-01-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-01-01-02-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-01-02-01-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-01-02-02-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-02-01-01-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-02-01-02-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-02-02-01-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-02-02-02-02-04.wav,calm
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-01-01-01-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-01-01-02-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-01-02-01-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-01-02-02-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-02-01-01-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-02-01-02-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-02-02-01-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-03-02-02-02-04.wav,happy
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-01-01-01-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-01-01-02-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-01-02-01-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-01-02-02-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-02-01-01-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-02-01-02-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-02-02-01-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-04-02-02-02-04.wav,sad
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-01-01-01-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-01-01-02-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-01-02-01-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-01-02-02-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-02-01-01-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-02-01-02-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-02-02-01-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-05-02-02-02-04.wav,angry
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-01-01-01-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-01-01-02-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-01-02-01-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-01-02-02-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-02-01-01-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-02-01-02-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-02-02-01-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-06-02-02-02-04.wav,fearful
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-07-01-01-01-04.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-07-01-01-02-04.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-07-01-02-01-04.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-07-01-02-02-04.wav,disgust
data/raw/ravdess/audio_speech_actors_01-24/Actor_04/ravdess_03-01-07-02-01-01-04.wav,disgust
